example_id,source_split,source_row_id,dialect,original_text,normalized_text,masked_text,mask_spans_json,mask_count,annotation_status,annotator_model,notes
mt_msa_9dd80be9,train,53908,MSA,أفضل ان يراجع النصر نفسه على إدارة النصر أن تخرج جيل مثل جيل ماجد ومحيسن ويوسف خميس أما غير ذلك لايتحلم النصراويون ببطولة كهذه مع إنيأحب ذلك الجيل,افضل ان يراجع النصر نفسه علي اداره النصر ان تخرج جيل مثل جيل ماجد ومحيسن ويوسف خميس اما غير ذلك لايتحلم النصراويون ببطوله كهذه مع انياحب ذلك الجيل,أفضل ان يراجع [ORG_1] نفسه على إدارة [ORG_1] أن تخرج جيل مثل جيل ماجد ومحيسن ويوسف خميس أما غير ذلك لايتحلم النصراويون ببطولة كهذه مع إنيأحب ذلك الجيل,"[{""start"": 14, ""end"": 19, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""النصر"", ""mask_type"": ""ORG""}, {""start"": 35, ""end"": 40, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""النصر"", ""mask_type"": ""ORG""}]",2,approved,,
mt_dial_egy_20cd3ed8,train,23167,DIAL_EGY,اما طارق الفياشا فاقول له كرهكم للصهاينة والله عجب وكيف يكون الحب اذن,اما طارق الفياشا فاقول له كرهكم للصهاينه والله عجب وكيف يكون الحب اذن,اما طارق الفياشا فاقول له كرهكم للصهاينة والله عجب وكيف يكون الحب اذن,[],0,approved,,
mt_dial_glf_07fb7093,train,41251,DIAL_GLF,وين نمور زمان الدبانه يارقيب,وين نمور زمان الدبانه يارقيب,وين نمور زمان الدبانه يارقيب,[],0,approved,,
mt_dial_lev_848926d6,train,84089,DIAL_LEV,و الله الرمثا امتعنا يوم امس . ارجو من المدرب عدنان حمد استعاء الدردور و يا ريت فريق الوحدات يستقدمه فهذا اللعب فعلا سريع و مهاري و يجيد التسديد . حظا اوفر للفيصلي . الفريقين لعبوا جيدا و التوفيق للجميع,و الله الرمثا امتعنا يوم امس ارجو من المدرب عدنان حمد استعاء الدردور و يا ريت فريق الوحدات يستقدمه فهذا اللعب فعلا سريع و مهاري و يجيد التسديد حظا اوفر للفيصلي الفريقين لعبوا جيدا و التوفيق للجميع,و الله الرمثا امتعنا يوم امس . ارجو من المدرب [PERSON_1] استعاء الدردور و يا ريت فريق [ORG_1] يستقدمه فهذا اللعب فعلا سريع و مهاري و يجيد التسديد . حظا اوفر للفيصلي . الفريقين لعبوا جيدا و التوفيق للجميع,"[{""start"": 46, ""end"": 55, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""عدنان حمد"", ""mask_type"": ""PERSON""}, {""start"": 85, ""end"": 92, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الوحدات"", ""mask_type"": ""ORG""}]",2,approved,,
mt_msa_5e8c9ca7,train,79604,MSA,لماذا لايقدم المجلس توصية باعطاء المعلمين والمعلمات الدرجات المستحقة والفروقات المادية واحتساب سنوات بند 105 لماذا المجلس يدافع ويقدم توصيات لصالح دكاترة الجامعة ويتجاهل المعلمين ، للمعلومية كل عضو بالمجلس يستلم بدل سكن 100 الف ريال,لماذا لايقدم المجلس توصيه باعطاء المعلمين والمعلمات الدرجات المستحقه والفروقات الماديه واحتساب سنوات بند 105 لماذا المجلس يدافع ويقدم توصيات لصالح دكاتره الجامعه ويتجاهل المعلمين للمعلوميه كل عضو بالمجلس يستلم بدل سكن 100 الف ريال,لماذا لايقدم المجلس توصية باعطاء المعلمين والمعلمات الدرجات المستحقة والفروقات المادية واحتساب سنوات بند 105 لماذا المجلس يدافع ويقدم توصيات لصالح دكاترة الجامعة ويتجاهل المعلمين ، للمعلومية كل عضو بالمجلس يستلم بدل سكن [NUM_1],"[{""start"": 220, ""end"": 232, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""100 الف ريال"", ""mask_type"": ""NUM""}]",1,approved,,
mt_dial_egy_37a7cb01,train,11821,DIAL_EGY,انتي فعلا شاطرة جدا جدا يا استازة منى وانا بحترمك جدا انا واسرتي كمان بنحترم البرنامج الروعة الي انتي بطلة قصتة والي متنوع بافكار شيقة للغاية اكيد من افكارك انتي وفريق العمل,انتي فعلا شاطره جدا جدا يا استازه مني وانا بحترمك جدا انا واسرتي كمان بنحترم البرنامج الروعه الي انتي بطله قصته والي متنوع بافكار شيقه للغايه اكيد من افكارك انتي وفريق العمل,انتي فعلا شاطرة جدا جدا يا استازة منى وانا بحترمك جدا انا واسرتي كمان بنحترم البرنامج الروعة الي انتي بطلة قصتة والي متنوع بافكار شيقة للغاية اكيد من افكارك انتي وفريق العمل,[],0,approved,,
mt_dial_glf_9d908f2b,train,30786,DIAL_GLF,واللي يبغى يختلط يطلع وياخذ راحته وينبسط . . وانتهى الموضوع ^,واللي يبغي يختلط يطلع وياخذ راحته وينبسط وانتهي الموضوع,واللي يبغى يختلط يطلع وياخذ راحته وينبسط . . وانتهى الموضوع ^,[],0,approved,,
mt_dial_lev_1a4c8de7,train,2600,DIAL_LEV,نفسي اشوف واحد من المشاة بمشي على الجسر بالعكس بقطعو من تحت الجسر و لما يندعس الحق طبعا على,نفسي اشوف واحد من المشاه بمشي علي الجسر بالعكس بقطعو من تحت الجسر و لما يندعس الحق طبعا علي,نفسي اشوف واحد من المشاة بمشي على الجسر بالعكس بقطعو من تحت الجسر و لما يندعس الحق طبعا على,[],0,approved,,
mt_msa_cd14c5db,train,35301,MSA,لقد تجرأت هذه العمالة كثيرا وعلى جميع المستويات من ترويج للخمور وعصابات للسرقة وبيوت دعارة و تزوير وبالمقابل مجلس الشورى يرفض نظام استقدام العمالة عن طريق الشركات الذي سوف يؤدي تطبيقه الى القضاء على تجارة الكفالات والعمالة السائبة,لقد تجرات هذه العماله كثيرا وعلي جميع المستويات من ترويج للخمور وعصابات للسرقه وبيوت دعاره و تزوير وبالمقابل مجلس الشوري يرفض نظام استقدام العماله عن طريق الشركات الذي سوف يودي تطبيقه الي القضاء علي تجاره الكفالات والعماله السايبه,لقد تجرأت هذه العمالة كثيرا وعلى جميع المستويات من ترويج للخمور وعصابات للسرقة وبيوت دعارة و تزوير وبالمقابل مجلس الشورى يرفض نظام استقدام العمالة عن طريق الشركات الذي سوف يؤدي تطبيقه الى القضاء على تجارة الكفالات والعمالة السائبة,[],0,approved,,
mt_dial_egy_40c27649,train,76548,DIAL_EGY,وبعدين مش هى دة الصفقات السوبر امل حماهير الاهلى,وبعدين مش هي ده الصفقات السوبر امل حماهير الاهلي,وبعدين مش هى دة الصفقات السوبر امل حماهير الاهلى,[],0,approved,,
mt_dial_glf_c68b74a4,train,71479,DIAL_GLF,والجنه الله المستعان خليها على اطمام المرحوم انجاك منهم شر ولا ماجاك انصاف يالله خليها على,والجنه الله المستعان خليها علي اطمام المرحوم انجاك منهم شر ولا ماجاك انصاف يالله خليها علي,والجنه الله المستعان خليها على اطمام المرحوم انجاك منهم شر ولا ماجاك انصاف يالله خليها على,[],0,approved,,
mt_dial_lev_3a8a2681,train,4015,DIAL_LEV,والله والله والله وكمان الي بلش في الشكله جمهوور ذات,والله والله والله وكمان الي بلش في الشكله جمهوور ذات,والله والله والله وكمان الي بلش في الشكله جمهوور ذات,[],0,approved,,
mt_msa_6365a349,train,19776,MSA,ملاحظة : أرجو النشر عملاً بحرية الرأي والرأي الآخر وشكرا للغد لإتاحة الفرصة للتعليق,ملاحظه ارجو النشر عملا بحريه الراي والراي الاخر وشكرا للغد لاتاحه الفرصه للتعليق,ملاحظة : أرجو النشر عملاً بحرية الرأي والرأي الآخر وشكرا للغد لإتاحة الفرصة للتعليق,[],0,approved,,
mt_dial_egy_183cea77,train,72310,DIAL_EGY,مش بعيد أن رجال الأمن من التحرشين أو من يساعدوا التحرشين أو نفسهم يتحرشوا أو بيساعدوا اللى نفسهم يتحرشوا إلا القيل علشان منظلمش الكل وربنا,مش بعيد ان رجال الامن من التحرشين او من يساعدوا التحرشين او نفسهم يتحرشوا او بيساعدوا اللي نفسهم يتحرشوا الا القيل علشان منظلمش الكل وربنا,مش بعيد أن رجال الأمن من التحرشين أو من يساعدوا التحرشين أو نفسهم يتحرشوا أو بيساعدوا اللى نفسهم يتحرشوا إلا القيل علشان منظلمش الكل وربنا,[],0,approved,,
mt_dial_glf_b7cabe7e,train,53943,DIAL_GLF,ياناس حاس انه بيجي يوم بيحط الهلاليين فريقهم اقوى من برشلونه والإنتر وتشلسي ويقولون نبي زعامة العالم بدل اسيا ولله العظيم صجونا هم والزعامه,ياناس حاس انه بيجي يوم بيحط الهلاليين فريقهم اقوي من برشلونه والانتر وتشلسي ويقولون نبي زعامه العالم بدل اسيا ولله العظيم صجونا هم والزعامه,ياناس حاس انه بيجي يوم بيحط الهلاليين فريقهم اقوى من برشلونه والإنتر وتشلسي ويقولون نبي زعامة العالم بدل اسيا ولله العظيم صجونا هم والزعامه,[],0,approved,,
mt_dial_lev_a2b341e5,train,53182,DIAL_LEV,الفيصلي الزعيم يجب ان يلعب بالصف الثاني لانه بالفيصلي ما فيش فرق بين الفريق الاول والثاني وبالنهايه الزعيم لايقهر واتمنى ان يفوز الفيصلي والوحدات حتى الفيصلي بلاقي شقيقه الوحدات حتى نؤكد لقب الزعيم فوق تاكيد الاتحاد الدولي لانه الفيصلي لعب مباريات الدوري تحت الضغط خوفا من ضياع الدوري والان الفيصلي حقق لقب الدوري ويلعب بكل هدوء واتزان ومعنويه بصفته بطل الابطال بطلا للدوري بعكس الوحدات المنهار نفسيا ومعنويا بضياعه المحافظه على لقب الدوري وخروجه المبكر كالعاده من الدور الاول لكاس الاتحاد الاسيوي وهو الان يلعب تحت الظغط هذا اذا فاز على غزلان الشمال طبعا اتوقع ان يفوز الفيصلي بنتيجة 4 / صفر مع الرحمه لارتفاع المعنويات ولكن احنا مش طماعين بدنا اياها 1 / 0 حتى يبقى الوحدات منافس للفيصلي بالمواسم القادمه بلاش ينهار مره وحده لاننا ننتظر الموسم القادم على احر من الجمر وبدنا اياه بكون بكامل,الفيصلي الزعيم يجب ان يلعب بالصف الثاني لانه بالفيصلي ما فيش فرق بين الفريق الاول والثاني وبالنهايه الزعيم لايقهر واتمني ان يفوز الفيصلي والوحدات حتي الفيصلي بلاقي شقيقه الوحدات حتي نوكد لقب الزعيم فوق تاكيد الاتحاد الدولي لانه الفيصلي لعب مباريات الدوري تحت الضغط خوفا من ضياع الدوري والان الفيصلي حقق لقب الدوري ويلعب بكل هدوء واتزان ومعنويه بصفته بطل الابطال بطلا للدوري بعكس الوحدات المنهار نفسيا ومعنويا بضياعه المحافظه علي لقب الدوري وخروجه المبكر كالعاده من الدور الاول لكاس الاتحاد الاسيوي وهو الان يلعب تحت الظغط هذا اذا فاز علي غزلان الشمال طبعا اتوقع ان يفوز الفيصلي بنتيجه 4 صفر مع الرحمه لارتفاع المعنويات ولكن احنا مش طماعين بدنا اياها 1 0 حتي يبقي الوحدات منافس للفيصلي بالمواسم القادمه بلاش ينهار مره وحده لاننا ننتظر الموسم القادم علي احر من الجمر وبدنا اياه بكون بكامل,[ORG_1] الزعيم يجب ان يلعب بالصف الثاني لانه ب[ORG_1] ما فيش فرق بين الفريق الاول والثاني وبالنهايه الزعيم لايقهر واتمنى ان يفوز [ORG_1] و[ORG_2] حتى [ORG_1] بلاقي شقيقه [ORG_2] حتى نؤكد لقب الزعيم فوق تاكيد [ORG_3] لانه [ORG_1] لعب مباريات الدوري تحت الضغط خوفا من ضياع الدوري والان [ORG_1] حقق لقب الدوري ويلعب بكل هدوء واتزان ومعنويه بصفته بطل الابطال بطلا للدوري بعكس [ORG_2] المنهار نفسيا ومعنويا بضياعه المحافظه على لقب الدوري وخروجه المبكر كالعاده من الدور الاول لكاس [ORG_4] وهو الان يلعب تحت الظغط هذا اذا فاز على [ORG_5] طبعا اتوقع ان يفوز [ORG_1] بنتيجة 4 / صفر مع الرحمه لارتفاع المعنويات ولكن احنا مش طماعين بدنا اياها 1 / 0 حتى يبقى [ORG_2] منافس للفيصلي بالمواسم القادمه بلاش ينهار مره وحده لاننا ننتظر الموسم القادم على احر من الجمر وبدنا اياه بكون بكامل,"[{""start"": 0, ""end"": 7, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الفيصلي"", ""mask_type"": ""ORG""}, {""start"": 46, ""end"": 53, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الفيصلي"", ""mask_type"": ""ORG""}, {""start"": 129, ""end"": 136, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الفيصلي"", ""mask_type"": ""ORG""}, {""start"": 138, ""end"": 145, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""الوحدات"", ""mask_type"": ""ORG""}, {""start"": 150, ""end"": 157, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الفيصلي"", ""mask_type"": ""ORG""}, {""start"": 170, ""end"": 177, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""الوحدات"", ""mask_type"": ""ORG""}, {""start"": 208, ""end"": 222, ""placeholder"": ""[ORG_3]"", ""surface_form"": ""الاتحاد الدولي"", ""mask_type"": ""ORG""}, {""start"": 228, ""end"": 235, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الفيصلي"", ""mask_type"": ""ORG""}, {""start"": 291, ""end"": 298, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الفيصلي"", ""mask_type"": ""ORG""}, {""start"": 379, ""end"": 386, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""الوحدات"", ""mask_type"": ""ORG""}, {""start"": 482, ""end"": 497, ""placeholder"": ""[ORG_4]"", ""surface_form"": ""الاتحاد الاسيوي"", ""mask_type"": ""ORG""}, {""start"": 538, ""end"": 550, ""placeholder"": ""[ORG_5]"", ""surface_form"": ""غزلان الشمال"", ""mask_type"": ""ORG""}, {""start"": 570, ""end"": 577, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الفيصلي"", ""mask_type"": ""ORG""}, {""start"": 667, ""end"": 674, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""الوحدات"", ""mask_type"": ""ORG""}]",14,approved,,
mt_msa_0168a1e2,train,31355,MSA,الجزائر بلد الإرهاب ؟ ؟ ؟ ومن ؟ ؟ ؟ المصريين يقولون هذا ؟ ؟,الجزاير بلد الارهاب ومن المصريين يقولون هذا,[LOC_1] بلد الإرهاب ؟ ؟ ؟ ومن ؟ ؟ ؟ المصريين يقولون هذا ؟ ؟,"[{""start"": 0, ""end"": 7, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الجزائر"", ""mask_type"": ""LOC""}]",1,approved,,
mt_dial_egy_f915e801,train,63722,DIAL_EGY,يعيب على نادى كبير زى الزماللك ان يحوى بين جدرانة شخصية بطجية زى ابراهيم,يعيب علي نادي كبير زي الزماللك ان يحوي بين جدرانه شخصيه بطجيه زي ابراهيم,يعيب على نادى كبير زى الزماللك ان يحوى بين جدرانة شخصية بطجية زى ابراهيم,[],0,approved,,
mt_dial_glf_d038bcac,train,35575,DIAL_GLF,مقال رائع بس منين يا اخويا مازن ؟ نفسي اوفر والله بس ما ادري كيف انا مثلا مو مبذره بس ما في فائده لا توفير,مقال رايع بس منين يا اخويا مازن نفسي اوفر والله بس ما ادري كيف انا مثلا مو مبذره بس ما في فايده لا توفير,مقال رائع بس منين يا اخويا مازن ؟ نفسي اوفر والله بس ما ادري كيف انا مثلا مو مبذره بس ما في فائده لا توفير,[],0,approved,,
