example_id,source_split,source_row_id,dialect,original_text,normalized_text,masked_text,mask_spans_json,mask_count,annotation_status,annotator_model,notes
mt_dial_egy_b9f429ee,train,44390,DIAL_EGY,بجد بجد انا معجب بكم اوى ضربة معلم لكل المفسدين وبصراحة اليوم السابع احسن جريدة فى مصر وعلى فكرة صاحب شخصية كرومبو الاصلى هو الاستاذ هيثم,بجد بجد انا معجب بكم اوي ضربه معلم لكل المفسدين وبصراحه اليوم السابع احسن جريده في مصر وعلي فكره صاحب شخصيه كرومبو الاصلي هو الاستاذ هيثم,بجد بجد انا معجب بكم اوى ضربة معلم لكل المفسدين وبصراحة [ORG_1] احسن جريدة فى [LOC_1] وعلى فكرة صاحب شخصية [PERSON_1] الاصلى هو الاستاذ [PERSON_2],"[{""start"": 56, ""end"": 68, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""اليوم السابع"", ""mask_type"": ""ORG""}, {""start"": 83, ""end"": 86, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 108, ""end"": 114, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""كرومبو"", ""mask_type"": ""PERSON""}, {""start"": 133, ""end"": 137, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""هيثم"", ""mask_type"": ""PERSON""}]",4,approved,,
mt_dial_glf_430d717f,train,32147,DIAL_GLF,أرحمو المواطن الراتب صار يروح على الإيجار والقرض ونضام,ارحمو المواطن الراتب صار يروح علي الايجار والقرض ونضام,أرحمو المواطن الراتب صار يروح على الإيجار والقرض ونضام,[],0,approved,,
mt_dial_lev_a4c32ab8,train,15857,DIAL_LEV,الحمدلله على السلامةعلى لاعبين الرمثا والوحدات,الحمدلله علي السلامهعلي لاعبين الرمثا والوحدات,الحمدلله على السلامةعلى لاعبين [ORG_1] و[ORG_2],"[{""start"": 31, ""end"": 37, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الرمثا"", ""mask_type"": ""ORG""}, {""start"": 39, ""end"": 46, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""الوحدات"", ""mask_type"": ""ORG""}]",2,approved,,
mt_msa_ad02a47c,train,79194,MSA,أنا أرى من وجهة نظري بأن الرجل كبير السن لا يصلح للقيام بمهامه في أي مدرسة بنات كونه كبر ولا يستطيع التعامل السليم أو الصحيح مع الطالبات أو منسوبات المدرسة ونتمنى تكليف شركات الحراسات الأمنية بتوفير كوادر نسائية مدربة لحراسة المدرسة وأيضا للقيام بمهامهم الإعتيادية وتوفير فرص عمل للفتاة,انا اري من وجهه نظري بان الرجل كبير السن لا يصلح للقيام بمهامه في اي مدرسه بنات كونه كبر ولا يستطيع التعامل السليم او الصحيح مع الطالبات او منسوبات المدرسه ونتمني تكليف شركات الحراسات الامنيه بتوفير كوادر نساييه مدربه لحراسه المدرسه وايضا للقيام بمهامهم الاعتياديه وتوفير فرص عمل للفتاه,أنا أرى من وجهة نظري بأن الرجل كبير السن لا يصلح للقيام بمهامه في أي مدرسة بنات كونه كبر ولا يستطيع التعامل السليم أو الصحيح مع الطالبات أو منسوبات المدرسة ونتمنى تكليف شركات الحراسات الأمنية بتوفير كوادر نسائية مدربة لحراسة المدرسة وأيضا للقيام بمهامهم الإعتيادية وتوفير فرص عمل للفتاة,[],0,approved,,
mt_dial_egy_ffe8fade,train,10515,DIAL_EGY,وحاجات كتير لو قعدت أكتبها مش,وحاجات كتير لو قعدت اكتبها مش,وحاجات كتير لو قعدت أكتبها مش,[],0,approved,,
mt_dial_glf_122ce063,train,16601,DIAL_GLF,انا اقول لكم الخبر . . . بلا تعتيم اعلامي لأنه ماله داعي . .,انا اقول لكم الخبر بلا تعتيم اعلامي لانه ماله داعي,انا اقول لكم الخبر . . . بلا تعتيم اعلامي لأنه ماله داعي . .,[],0,approved,,
mt_dial_lev_1fd9f7fb,train,35226,DIAL_LEV,وين حكي عبدالله ذيب لن يلعب الا,وين حكي عبدالله ذيب لن يلعب الا,وين حكي [PERSON_1] لن يلعب الا,"[{""start"": 8, ""end"": 19, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""عبدالله ذيب"", ""mask_type"": ""PERSON""}]",1,approved,,
mt_msa_ec4344e8,train,37979,MSA,"الاعتراف بالتزوير في الانتخابات النيابية الاخيرة من دولة رئيس الوزراء الأسبق هو اعتراف متأخر جدا ولكنه اعترف بذلك , فكيف تمت مهاجمة الفكرة التي دعت لها الحركة الاسلامية وهي تقول أن التزوير قد تم وبكثرة",الاعتراف بالتزوير في الانتخابات النيابيه الاخيره من دوله رييس الوزراء الاسبق هو اعتراف متاخر جدا ولكنه اعترف بذلك فكيف تمت مهاجمه الفكره التي دعت لها الحركه الاسلاميه وهي تقول ان التزوير قد تم وبكثره,"الاعتراف بالتزوير في الانتخابات النيابية الاخيرة من دولة رئيس الوزراء الأسبق هو اعتراف متأخر جدا ولكنه اعترف بذلك , فكيف تمت مهاجمة الفكرة التي دعت لها [ORG_1] وهي تقول أن التزوير قد تم وبكثرة","[{""start"": 152, ""end"": 168, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الحركة الاسلامية"", ""mask_type"": ""ORG""}]",1,approved,,
mt_dial_egy_a65692a5,train,69768,DIAL_EGY,فتره وهتعدى بس مبتعديش ومحدش بيرحم حد وبيدك قرش وبيكسب من وراك 1000,فتره وهتعدي بس مبتعديش ومحدش بيرحم حد وبيدك قرش وبيكسب من وراك 1000,فتره وهتعدى بس مبتعديش ومحدش بيرحم حد وبيدك قرش وبيكسب من وراك [NUM_1],"[{""start"": 63, ""end"": 67, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""1000"", ""mask_type"": ""NUM""}]",1,approved,,
mt_dial_glf_0a3a9f91,train,78725,DIAL_GLF,جندي ومشترطين دورة حاسب آلي بعد .,جندي ومشترطين دوره حاسب الي بعد,جندي ومشترطين دورة حاسب آلي بعد .,[],0,approved,,
mt_dial_lev_ea0cb682,train,13518,DIAL_LEV,و لما يشوفوها الزوارق الحربية الاسرائيلية . . رايحين يرشو عليهم مية مفلترة لعيون,و لما يشوفوها الزوارق الحربيه الاسراييليه رايحين يرشو عليهم ميه مفلتره لعيون,و لما يشوفوها الزوارق الحربية الاسرائيلية . . رايحين يرشو عليهم مية مفلترة لعيون,[],0,approved,,
mt_dial_egy_736f87f7,train,272,DIAL_EGY,والله يا اخت مهيتاب الاهلى مش بالحكام الاهلى هو اللى بنى نفسه بنفسه لاعبته رجاله مش نصهم مترقبين زى ناس وبعدين الغيره والحقد دول ما ينفعوش لان ف حاجه اسمها روح رياضيه وبعدين مزعله نفسك ليه كده الاعيبه كلهم صحاب مع بعضهم يعنى مش لازم النرفزه بتاعتك دى وبعدين مفيش فريق ف مصر ولا افريقيا هيبقى زى الاهلى وحتى لو الزمالك راح اى بطوله مهو هيفضحنا ويرجع وده الطبيعى يعنى فكى شويه بلاش كده ده الاهلى كله مصر وبالتوفيق للجميع وسورى ف كلامى ماتزعليش,والله يا اخت مهيتاب الاهلي مش بالحكام الاهلي هو اللي بني نفسه بنفسه لاعبته رجاله مش نصهم مترقبين زي ناس وبعدين الغيره والحقد دول ما ينفعوش لان ف حاجه اسمها روح رياضيه وبعدين مزعله نفسك ليه كده الاعيبه كلهم صحاب مع بعضهم يعني مش لازم النرفزه بتاعتك دي وبعدين مفيش فريق ف مصر ولا افريقيا هيبقي زي الاهلي وحتي لو الزمالك راح اي بطوله مهو هيفضحنا ويرجع وده الطبيعي يعني فكي شويه بلاش كده ده الاهلي كله مصر وبالتوفيق للجميع وسوري ف كلامي ماتزعليش,والله يا اخت [PERSON_1] [ORG_1] مش بالحكام [ORG_1] هو اللى بنى نفسه بنفسه لاعبته رجاله مش نصهم مترقبين زى ناس وبعدين الغيره والحقد دول ما ينفعوش لان ف حاجه اسمها روح رياضيه وبعدين مزعله نفسك ليه كده الاعيبه كلهم صحاب مع بعضهم يعنى مش لازم النرفزه بتاعتك دى وبعدين مفيش فريق ف [LOC_1] ولا افريقيا هيبقى زى [ORG_1] وحتى لو [ORG_2] راح اى بطوله مهو هيفضحنا ويرجع وده الطبيعى يعنى فكى شويه بلاش كده ده [ORG_1] كله [LOC_1] وبالتوفيق للجميع وسورى ف كلامى ماتزعليش,"[{""start"": 13, ""end"": 19, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""مهيتاب"", ""mask_type"": ""PERSON""}, {""start"": 20, ""end"": 26, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الاهلى"", ""mask_type"": ""ORG""}, {""start"": 38, ""end"": 44, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الاهلى"", ""mask_type"": ""ORG""}, {""start"": 270, ""end"": 273, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 295, ""end"": 301, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الاهلى"", ""mask_type"": ""ORG""}, {""start"": 310, ""end"": 317, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""الزمالك"", ""mask_type"": ""ORG""}, {""start"": 387, ""end"": 393, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الاهلى"", ""mask_type"": ""ORG""}, {""start"": 398, ""end"": 401, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}]",8,approved,,
mt_dial_glf_fbac3fa7,train,14534,DIAL_GLF,اعوذ بالله من صنف الرجال الإجرام يمشي في دمهم والنذالة في,اعوذ بالله من صنف الرجال الاجرام يمشي في دمهم والنذاله في,اعوذ بالله من صنف الرجال الإجرام يمشي في دمهم والنذالة في,[],0,approved,,
mt_dial_lev_541aa18a,train,35262,DIAL_LEV,اللهم ان يثبت الحكم ولا يتم نقضه عن طريق محكمة الاستئناف او التمييز . . . ولازم ما حد من المحامين يرضى يدافع عن هيك مجرمين . ولو اعطوه فلوس الدنيا . . . يا حرام يتيمه وما إلها إخوان يساعدوها . . . لكن ربنا أكبر وأقوى . . . نعم َ المولى ونعمَ النصير . .,اللهم ان يثبت الحكم ولا يتم نقضه عن طريق محكمه الاستيناف او التمييز ولازم ما حد من المحامين يرضي يدافع عن هيك مجرمين ولو اعطوه فلوس الدنيا يا حرام يتيمه وما الها اخوان يساعدوها لكن ربنا اكبر واقوي نعم المولي ونعم النصير,اللهم ان يثبت الحكم ولا يتم نقضه عن طريق محكمة الاستئناف او التمييز . . . ولازم ما حد من المحامين يرضى يدافع عن هيك مجرمين . ولو اعطوه فلوس الدنيا . . . يا حرام يتيمه وما إلها إخوان يساعدوها . . . لكن ربنا أكبر وأقوى . . . نعم َ المولى ونعمَ النصير . .,[],0,approved,,
mt_msa_6241699c,train,27888,MSA,"صاحب رد رقم "" 2 "" . . . جملتك غير مفيده ( الاوربيون يعتبرون من ارقى الشعوب الأوربية في اوربا ) ؟ ؟",صاحب رد رقم 2 جملتك غير مفيده الاوربيون يعتبرون من ارقي الشعوب الاوربيه في اوربا,"صاحب رد رقم "" [NUM_1] "" . . . جملتك غير مفيده ( الاوربيون يعتبرون من ارقى الشعوب الأوربية في اوربا ) ؟ ؟","[{""start"": 14, ""end"": 15, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""2"", ""mask_type"": ""NUM""}]",1,approved,,
mt_dial_egy_1ce000fc,train,24121,DIAL_EGY,مرتضى اللى قال للعفريت : ما تتعفرتش يا عفريت لأحسن أعفرتك,مرتضي اللي قال للعفريت ما تتعفرتش يا عفريت لاحسن اعفرتك,[PERSON_1] اللى قال للعفريت : ما تتعفرتش يا عفريت لأحسن أعفرتك,"[{""start"": 0, ""end"": 5, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""مرتضى"", ""mask_type"": ""PERSON""}]",1,approved,,
mt_dial_glf_d8bdb756,train,58032,DIAL_GLF,والله لو أنه رادوي حبيب الكل وقاهر العذال وش كان بيصير . . . أنا أستغرب في هالكروش البلاعة أما تخاف الله أما تخشى يوما يقفون فيه أمام الله سبحانه . . . ما عسى أن يقدم لي كحو كحو من عمل هل سيشفع لي ؟ ؟ ؟ سيحاسب معي وسيعاقب أشد العقاب . . . نسأل الله لنا ولهم,والله لو انه رادوي حبيب الكل وقاهر العذال وش كان بيصير انا استغرب في هالكروش البلاعه اما تخاف الله اما تخشي يوما يقفون فيه امام الله سبحانه ما عسي ان يقدم لي كحو كحو من عمل هل سيشفع لي سيحاسب معي وسيعاقب اشد العقاب نسال الله لنا ولهم,والله لو أنه [PERSON_1] حبيب الكل وقاهر العذال وش كان بيصير . . . أنا أستغرب في هالكروش البلاعة أما تخاف الله أما تخشى يوما يقفون فيه أمام الله سبحانه . . . ما عسى أن يقدم لي كحو كحو من عمل هل سيشفع لي ؟ ؟ ؟ سيحاسب معي وسيعاقب أشد العقاب . . . نسأل الله لنا ولهم,"[{""start"": 13, ""end"": 18, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""رادوي"", ""mask_type"": ""PERSON""}]",1,approved,,
mt_msa_271cdba7,train,20107,MSA,اما الثانى فهو تعليق واحد المفترض انه عربى ( اذا خاب ظنى ولم يكن تكمله للعمل ) بهذا الكلام الذى يغير طريق الرد والتعليقات ليصبح بدلا من تعليق بالرفض الى تعليق بالمهاترات والشتائم بين الاخوه لتتوه القضيه وهذا بالطبع اهم غرض من نشر هذا الخبر بالجرائد الصهيونيه والاغراض الاخرى كما قلنا مخابراتيه,اما الثاني فهو تعليق واحد المفترض انه عربي اذا خاب ظني ولم يكن تكمله للعمل بهذا الكلام الذي يغير طريق الرد والتعليقات ليصبح بدلا من تعليق بالرفض الي تعليق بالمهاترات والشتايم بين الاخوه لتتوه القضيه وهذا بالطبع اهم غرض من نشر هذا الخبر بالجرايد الصهيونيه والاغراض الاخري كما قلنا مخابراتيه,اما الثانى فهو تعليق واحد المفترض انه عربى ( اذا خاب ظنى ولم يكن تكمله للعمل ) بهذا الكلام الذى يغير طريق الرد والتعليقات ليصبح بدلا من تعليق بالرفض الى تعليق بالمهاترات والشتائم بين الاخوه لتتوه القضيه وهذا بالطبع اهم غرض من نشر هذا الخبر بالجرائد الصهيونيه والاغراض الاخرى كما قلنا مخابراتيه,[],0,approved,,
mt_dial_egy_d77ebaf7,train,75893,DIAL_EGY,ايه اللي حصل . . . ليه اتغيرنا ليه بقينا كده . . . ليه عاوزين,ايه اللي حصل ليه اتغيرنا ليه بقينا كده ليه عاوزين,ايه اللي حصل . . . ليه اتغيرنا ليه بقينا كده . . . ليه عاوزين,[],0,approved,,
mt_dial_glf_35a73607,train,25796,DIAL_GLF,تستاهلون هذي نهاية التميلح ياأيفي { بصراحة إسمك ثقيل شوي وش رايس تغيرين إسمس ويصيرإسمس { أسماء } ولا { عائشة } قولي,تستاهلون هذي نهايه التميلح ياايفي بصراحه اسمك ثقيل شوي وش رايس تغيرين اسمس ويصيراسمس اسماء ولا عايشه قولي,تستاهلون هذي نهاية التميلح ياأيفي { بصراحة إسمك ثقيل شوي وش رايس تغيرين إسمس ويصيرإسمس { [PERSON_1] } ولا { [PERSON_2] } قولي,"[{""start"": 89, ""end"": 94, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""أسماء"", ""mask_type"": ""PERSON""}, {""start"": 103, ""end"": 108, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""عائشة"", ""mask_type"": ""PERSON""}]",2,approved,,
mt_msa_98fec3a8,train,43591,MSA,2 - من حصل على الجنسية بالتجنس وليس كلهم ولكن أغلبيتهم وكونوا ثروات وأصبحوا من اهل المال وصار لهم شركات فانظر من يدير تلك الشركات الا ابناء من جلدتهم الأصليه قبل التجنس ويحاولون تدمير الثروة البشريه لأبناء البلد الأصليين بترويج الأشاعات بأنهم,2 من حصل علي الجنسيه بالتجنس وليس كلهم ولكن اغلبيتهم وكونوا ثروات واصبحوا من اهل المال وصار لهم شركات فانظر من يدير تلك الشركات الا ابناء من جلدتهم الاصليه قبل التجنس ويحاولون تدمير الثروه البشريه لابناء البلد الاصليين بترويج الاشاعات بانهم,[NUM_1] - من حصل على الجنسية بالتجنس وليس كلهم ولكن أغلبيتهم وكونوا ثروات وأصبحوا من اهل المال وصار لهم شركات فانظر من يدير تلك الشركات الا ابناء من جلدتهم الأصليه قبل التجنس ويحاولون تدمير الثروة البشريه لأبناء البلد الأصليين بترويج الأشاعات بأنهم,"[{""start"": 0, ""end"": 1, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""2"", ""mask_type"": ""NUM""}]",1,approved,,
mt_dial_egy_a3862289,train,64344,DIAL_EGY,وأحب أقول أن دفاع اليوم السابع عن الغلابة مثل أبو أنصاف هو وسام على صدر هذة الجريدة فأرجوكم كونوا دائما أنصار الغلابة يكتب لكم المجد ، كونوا ضد الظلم والفساد تكونوا علامة فارقة في تاريخ الصحافة ، لانه ببساطة إحنا يامصريين معظمنا غلابة ونعاني من الفساد ، فأرجوكم كونوا دائما مع عامة المصريين مع الشعب نكن معكم,واحب اقول ان دفاع اليوم السابع عن الغلابه مثل ابو انصاف هو وسام علي صدر هذه الجريده فارجوكم كونوا دايما انصار الغلابه يكتب لكم المجد كونوا ضد الظلم والفساد تكونوا علامه فارقه في تاريخ الصحافه لانه ببساطه احنا يامصريين معظمنا غلابه ونعاني من الفساد فارجوكم كونوا دايما مع عامه المصريين مع الشعب نكن معكم,وأحب أقول أن دفاع [ORG_1] عن الغلابة مثل [PERSON_1] هو وسام على صدر هذة الجريدة فأرجوكم كونوا دائما أنصار الغلابة يكتب لكم المجد ، كونوا ضد الظلم والفساد تكونوا علامة فارقة في تاريخ الصحافة ، لانه ببساطة إحنا يامصريين معظمنا غلابة ونعاني من الفساد ، فأرجوكم كونوا دائما مع عامة المصريين مع الشعب نكن معكم,"[{""start"": 18, ""end"": 30, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""اليوم السابع"", ""mask_type"": ""ORG""}, {""start"": 46, ""end"": 55, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""أبو أنصاف"", ""mask_type"": ""PERSON""}]",2,approved,,
mt_dial_glf_a9b65449,train,7441,DIAL_GLF,المرور شغال في جانب واحد وتارك الجانب,المرور شغال في جانب واحد وتارك الجانب,المرور شغال في جانب واحد وتارك الجانب,[],0,approved,,
mt_dial_lev_b36d51e5,train,45139,DIAL_LEV,والله حلم ، يجب اختصار الوقت والمصاريف على اشي فاضي ، ليس هكذا ترد الابل . والسؤال ايهما افضل الفلسطينين الذين تحت الحكم الاسرائيلي الاْن ام من هم تحت حكم السلطه الفلسطينيه . يترك التعبير بصراحه لهؤلاء المواطنين . ويكفي هراء وكلام بالهواء . يجب معرفة كيفية اعلان الدوله وما يسبق كل ذلك,والله حلم يجب اختصار الوقت والمصاريف علي اشي فاضي ليس هكذا ترد الابل والسوال ايهما افضل الفلسطينين الذين تحت الحكم الاسراييلي الان ام من هم تحت حكم السلطه الفلسطينيه يترك التعبير بصراحه لهولاء المواطنين ويكفي هراء وكلام بالهواء يجب معرفه كيفيه اعلان الدوله وما يسبق كل ذلك,والله حلم ، يجب اختصار الوقت والمصاريف على اشي فاضي ، ليس هكذا ترد الابل . والسؤال ايهما افضل الفلسطينين الذين تحت الحكم الاسرائيلي الاْن ام من هم تحت حكم [ORG_1] . يترك التعبير بصراحه لهؤلاء المواطنين . ويكفي هراء وكلام بالهواء . يجب معرفة كيفية اعلان الدوله وما يسبق كل ذلك,"[{""start"": 155, ""end"": 172, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""السلطه الفلسطينيه"", ""mask_type"": ""ORG""}]",1,approved,,
mt_msa_468c7219,train,6748,MSA,* عندما ياتي للعائلة طفل معاق فذلك علمياليس بيد العائلةوليس زواج الاقارب سبب رئيسي واقول للخمسيني سالم ان الابتلاء بابن معاق ليس محصورا على احدا من الناس دون غيرهم ولا يوجد في الدين امرا يحذر بما تقول وراي الدين كما قال د . منذر,عندما ياتي للعايله طفل معاق فذلك علمياليس بيد العايلهوليس زواج الاقارب سبب رييسي واقول للخمسيني سالم ان الابتلاء بابن معاق ليس محصورا علي احدا من الناس دون غيرهم ولا يوجد في الدين امرا يحذر بما تقول وراي الدين كما قال د منذر,* عندما ياتي للعائلة طفل معاق فذلك علمياليس بيد العائلةوليس زواج الاقارب سبب رئيسي واقول للخمسيني [PERSON_1] ان الابتلاء بابن معاق ليس محصورا على احدا من الناس دون غيرهم ولا يوجد في الدين امرا يحذر بما تقول وراي الدين كما قال د . [PERSON_2],"[{""start"": 98, ""end"": 102, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""سالم"", ""mask_type"": ""PERSON""}, {""start"": 224, ""end"": 228, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""منذر"", ""mask_type"": ""PERSON""}]",2,approved,,
mt_dial_egy_6b31daeb,train,53736,DIAL_EGY,تعالى وشوف المديرين يبيعون فى المدارس تحت مسمى الوحدة المنتجة ويقتسمون الارباح يوميا والادارة ولا هنا والتوجيه المالى والادارى نايم فى,تعالي وشوف المديرين يبيعون في المدارس تحت مسمي الوحده المنتجه ويقتسمون الارباح يوميا والاداره ولا هنا والتوجيه المالي والاداري نايم في,تعالى وشوف المديرين يبيعون فى المدارس تحت مسمى الوحدة المنتجة ويقتسمون الارباح يوميا والادارة ولا هنا والتوجيه المالى والادارى نايم فى,[],0,approved,,
mt_dial_glf_d00d4396,train,54484,DIAL_GLF,موضوع رائع وكلام اروع ونظرية اروع كمان,موضوع رايع وكلام اروع ونظريه اروع كمان,موضوع رائع وكلام اروع ونظرية اروع كمان,[],0,approved,,
